asin	itemID
13971	8925
6939	8926
17432	8927
13838	8928
14684	8929
10613	8930
18164	8931
13367	8932
6926	8933
6231	8934
9650	8935
10637	8936
12516	8937
2509	8938
13053	8939
15943	8940
2089	8941
2017	8942
2253	8943
15107	8944
3593	8945
8578	8946
3751	8947
11157	8948
11208	8949
5835	8950
1684	8951
11078	8952
18565	8953
9294	8954
7291	8955
17675	8956
13714	8957
12251	8958
5398	8959
3272	8960
1387	8961
3873	8962
4643	8963
1090	8964
8916	8965
16588	8966
17568	8967
19674	8968
11141	8969
10871	8970
16078	8971
13878	8972
15505	8973
13578	8974
11187	8975
10277	8976
15681	8977
7328	8978
6854	8979
11455	8980
2502	8981
9683	8982
19687	8983
263	8984
10571	8985
12877	8986
14601	8987
4333	8988
17823	8989
16693	8990
486	8991
14785	8992
9052	8993
17650	8994
16309	8995
18859	8996
653	8997
7974	8998
1340	8999
5439	9000
9004	9001
17921	9002
11405	9003
15743	9004
4534	9005
1587	9006
10279	9007
6515	9008
9602	9009
19534	9010
19466	9011
10198	9012
8228	9013
17250	9014
7412	9015
2459	9016
1833	9017
15207	9018
12670	9019
15092	9020
5435	9021
10916	9022
7853	9023
9738	9024
2990	9025
18978	9026
10402	9027
6242	9028
19142	9029
5235	9030
2006	9031
18533	9032
2718	9033
2785	9034
4414	9035
10133	9036
7732	9037
7980	9038
5146	9039
2955	9040
3495	9041
19531	9042
17837	9043
11433	9044
17932	9045
8281	9046
15180	9047
1837	9048
6006	9049
9347	9050
5466	9051
18846	9052
6147	9053
12743	9054
17691	9055
2380	9056
11571	9057
6823	9058
5144	9059
18405	9060
18833	9061
7867	9062
9287	9063
11209	9064
8446	9065
2391	9066
2807	9067
5186	9068
16672	9069
16285	9070
14962	9071
2644	9072
5147	9073
3999	9074
8475	9075
16914	9076
2171	9077
18778	9078
9597	9079
15000	9080
13587	9081
8082	9082
1114	9083
18481	9084
14547	9085
138	9086
12017	9087
3152	9088
2013	9089
8284	9090
16452	9091
9107	9092
2727	9093
5964	9094
12398	9095
13484	9096
6307	9097
12303	9098
16596	9099
16822	9100
13428	9101
2081	9102
19529	9103
3330	9104
9026	9105
300	9106
16216	9107
10107	9108
1364	9109
3436	9110
9599	9111
10657	9112
1503	9113
3176	9114
2450	9115
2620	9116
5772	9117
1194	9118
415	9119
8920	9120
19056	9121
1717	9122
1675	9123
9778	9124
9652	9125
9688	9126
500	9127
9154	9128
8616	9129
13239	9130
16815	9131
2082	9132
13490	9133
2260	9134
12165	9135
11495	9136
18140	9137
6503	9138
1012	9139
11708	9140
15661	9141
4955	9142
8360	9143
7406	9144
4768	9145
617	9146
12564	9147
12940	9148
6056	9149
1823	9150
1069	9151
16528	9152
13966	9153
16885	9154
11902	9155
1504	9156
4731	9157
16851	9158
12246	9159
5234	9160
18815	9161
1092	9162
18605	9163
210	9164
16485	9165
11239	9166
13187	9167
10630	9168
7667	9169
18102	9170
1214	9171
8477	9172
15713	9173
4310	9174
1925	9175
17100	9176
14844	9177
6035	9178
3398	9179
3349	9180
16084	9181
14023	9182
1218	9183
18070	9184
3503	9185
7118	9186
8159	9187
11673	9188
2889	9189
6556	9190
3544	9191
9598	9192
10973	9193
5589	9194
2977	9195
7537	9196
15796	9197
8683	9198
8633	9199
11515	9200
9974	9201
147	9202
8618	9203
18786	9204
11299	9205
10898	9206
3707	9207
18910	9208
18160	9209
7870	9210
7073	9211
5874	9212
19276	9213
13240	9214
17606	9215
11077	9216
16558	9217
11503	9218
18081	9219
9066	9220
10471	9221
15548	9222
14843	9223
5577	9224
18461	9225
18703	9226
1347	9227
14714	9228
12598	9229
6308	9230
10001	9231
419	9232
18610	9233
18881	9234
16491	9235
714	9236
8351	9237
2799	9238
794	9239
12270	9240
13246	9241
19620	9242
12893	9243
17324	9244
7019	9245
6709	9246
13529	9247
14200	9248
10795	9249
12708	9250
14996	9251
3122	9252
1830	9253
2504	9254
14430	9255
6245	9256
16433	9257
14761	9258
5776	9259
19507	9260
5700	9261
14235	9262
19619	9263
2078	9264
3863	9265
7319	9266
8926	9267
11243	9268
13027	9269
7375	9270
13436	9271
6186	9272
10207	9273
6681	9274
17490	9275
10219	9276
1165	9277
11981	9278
8703	9279
10221	9280
19253	9281
2759	9282
16627	9283
5998	9284
1266	9285
5123	9286
4653	9287
7972	9288
5334	9289
5586	9290
16029	9291
7465	9292
1549	9293
8972	9294
2663	9295
38	9296
16907	9297
3222	9298
17636	9299
15501	9300
3378	9301
3887	9302
4227	9303
12885	9304
3459	9305
12197	9306
13702	9307
9990	9308
17441	9309
2039	9310
1512	9311
11854	9312
4548	9313
13509	9314
19088	9315
18324	9316
12546	9317
12912	9318
2340	9319
3855	9320
7325	9321
12709	9322
205	9323
14192	9324
5854	9325
10855	9326
9640	9327
2815	9328
2322	9329
14001	9330
13461	9331
9886	9332
8242	9333
15751	9334
10023	9335
10243	9336
19503	9337
8455	9338
14270	9339
9991	9340
10949	9341
12648	9342
4208	9343
7839	9344
19638	9345
10784	9346
7298	9347
11047	9348
14686	9349
2594	9350
5481	9351
5007	9352
19069	9353
6740	9354
15355	9355
9336	9356
4723	9357
2812	9358
9002	9359
13946	9360
9717	9361
12503	9362
13024	9363
12118	9364
14077	9365
15757	9366
11840	9367
6857	9368
17515	9369
5888	9370
16242	9371
11778	9372
2895	9373
10079	9374
12603	9375
7584	9376
10549	9377
10876	9378
11973	9379
3584	9380
16888	9381
7184	9382
18740	9383
13681	9384
19539	9385
3689	9386
12018	9387
12720	9388
324	9389
7549	9390
7230	9391
3158	9392
19289	9393
6724	9394
15618	9395
4000	9396
7587	9397
12371	9398
14075	9399
9682	9400
15402	9401
2657	9402
17724	9403
9621	9404
802	9405
5350	9406
14823	9407
4445	9408
11241	9409
1862	9410
5024	9411
2676	9412
4335	9413
11150	9414
17454	9415
18514	9416
13318	9417
19550	9418
11143	9419
16379	9420
2101	9421
8098	9422
14051	9423
406	9424
18613	9425
3360	9426
13662	9427
18366	9428
9850	9429
8488	9430
11602	9431
15936	9432
15852	9433
1628	9434
13206	9435
2916	9436
2217	9437
16480	9438
384	9439
12124	9440
9762	9441
1896	9442
14599	9443
18849	9444
11230	9445
3427	9446
13093	9447
18430	9448
1608	9449
18985	9450
15336	9451
649	9452
5830	9453
16669	9454
15900	9455
9587	9456
11343	9457
9273	9458
4329	9459
1645	9460
9457	9461
10185	9462
2652	9463
18975	9464
15016	9465
16046	9466
8861	9467
408	9468
13650	9469
18400	9470
13704	9471
1513	9472
9847	9473
2032	9474
19663	9475
9478	9476
11026	9477
4261	9478
17807	9479
15051	9480
17893	9481
9809	9482
599	9483
7899	9484
1203	9485
36	9486
7039	9487
1895	9488
5960	9489
7837	9490
11059	9491
3641	9492
17766	9493
3954	9494
290	9495
15610	9496
8663	9497
7117	9498
2526	9499
5286	9500
13463	9501
11323	9502
1446	9503
17709	9504
5711	9505
14953	9506
16771	9507
1366	9508
11736	9509
6741	9510
8726	9511
3930	9512
10122	9513
9057	9514
14266	9515
570	9516
5532	9517
4136	9518
816	9519
6226	9520
9939	9521
13734	9522
14583	9523
12790	9524
19246	9525
1892	9526
11346	9527
1940	9528
13636	9529
13212	9530
9637	9531
13776	9532
14770	9533
8632	9534
5228	9535
1732	9536
11885	9537
17088	9538
6616	9539
7582	9540
6402	9541
15290	9542
7390	9543
13233	9544
18713	9545
5581	9546
1605	9547
11826	9548
11866	9549
6943	9550
2713	9551
15238	9552
9205	9553
15643	9554
8780	9555
10099	9556
12265	9557
223	9558
5735	9559
17713	9560
16021	9561
9276	9562
5997	9563
15344	9564
9252	9565
13409	9566
4932	9567
6206	9568
5475	9569
15052	9570
17016	9571
10590	9572
18168	9573
3368	9574
4796	9575
1091	9576
349	9577
2976	9578
15949	9579
4451	9580
17582	9581
8897	9582
12610	9583
7167	9584
4978	9585
10865	9586
7112	9587
3470	9588
14932	9589
12311	9590
2150	9591
1819	9592
12484	9593
19145	9594
6471	9595
3715	9596
16431	9597
6004	9598
17702	9599
15710	9600
11938	9601
13849	9602
3086	9603
13222	9604
12182	9605
15869	9606
236	9607
15533	9608
12751	9609
16972	9610
6771	9611
7597	9612
771	9613
11737	9614
256	9615
14371	9616
16905	9617
3198	9618
18386	9619
2128	9620
4574	9621
331	9622
2116	9623
8932	9624
2689	9625
18866	9626
10720	9627
4761	9628
3472	9629
19522	9630
4757	9631
242	9632
14249	9633
14016	9634
14239	9635
15437	9636
5361	9637
12315	9638
13522	9639
8288	9640
5434	9641
18195	9642
18373	9643
13574	9644
18636	9645
5901	9646
10746	9647
12330	9648
11936	9649
2834	9650
15502	9651
511	9652
19612	9653
15234	9654
10046	9655
12813	9656
757	9657
11874	9658
4579	9659
17201	9660
7166	9661
1060	9662
1711	9663
1118	9664
14102	9665
3939	9666
13371	9667
5608	9668
4198	9669
2117	9670
6306	9671
18473	9672
14854	9673
2367	9674
13952	9675
13726	9676
13556	9677
3956	9678
16327	9679
10171	9680
18466	9681
12636	9682
11768	9683
125	9684
9541	9685
5423	9686
14128	9687
13462	9688
6627	9689
4604	9690
19731	9691
12409	9692
17480	9693
11967	9694
5867	9695
10298	9696
7738	9697
6337	9698
7250	9699
3016	9700
13480	9701
3262	9702
1546	9703
14483	9704
3782	9705
10268	9706
17884	9707
18921	9708
3373	9709
14580	9710
7942	9711
19055	9712
1815	9713
16092	9714
17469	9715
14406	9716
5036	9717
14573	9718
19124	9719
1304	9720
15352	9721
824	9722
5938	9723
14587	9724
12016	9725
17678	9726
15303	9727
9038	9728
9773	9729
11021	9730
9380	9731
13230	9732
10050	9733
8814	9734
11853	9735
15834	9736
18354	9737
8413	9738
18305	9739
9448	9740
19293	9741
11659	9742
12593	9743
17451	9744
669	9745
17321	9746
10209	9747
16057	9748
1583	9749
11507	9750
14981	9751
17851	9752
16232	9753
17835	9754
12927	9755
9998	9756
12703	9757
5688	9758
17387	9759
17103	9760
17700	9761
7209	9762
8867	9763
8346	9764
12609	9765
9417	9766
18805	9767
5849	9768
10018	9769
8908	9770
1831	9771
7512	9772
458	9773
18068	9774
14455	9775
2272	9776
13116	9777
3973	9778
19353	9779
7725	9780
10078	9781
6847	9782
16460	9783
1771	9784
6191	9785
103	9786
16932	9787
17880	9788
18135	9789
6420	9790
8952	9791
18300	9792
15390	9793
1591	9794
3908	9795
17317	9796
15935	9797
13442	9798
276	9799
10007	9800
9780	9801
17570	9802
13953	9803
9244	9804
3422	9805
4327	9806
4935	9807
5681	9808
9953	9809
4225	9810
2314	9811
18843	9812
9806	9813
10355	9814
18695	9815
4303	9816
7684	9817
9425	9818
16624	9819
19435	9820
7372	9821
6614	9822
4857	9823
13528	9824
8076	9825
6617	9826
19114	9827
12820	9828
2953	9829
4260	9830
18973	9831
10559	9832
18962	9833
7507	9834
6672	9835
6259	9836
15071	9837
8141	9838
14864	9839
3923	9840
9933	9841
19336	9842
16836	9843
1620	9844
15827	9845
10030	9846
13762	9847
1692	9848
7478	9849
3750	9850
14369	9851
2044	9852
1217	9853
2479	9854
3001	9855
6923	9856
2855	9857
1025	9858
2539	9859
6962	9860
3794	9861
13868	9862
14476	9863
1619	9864
11946	9865
10644	9866
12645	9867
6205	9868
15963	9869
952	9870
6625	9871
10925	9872
13210	9873
13907	9874
6215	9875
524	9876
13130	9877
3764	9878
16446	9879
8252	9880
14730	9881
10695	9882
13699	9883
14896	9884
9547	9885
9414	9886
15062	9887
17353	9888
2946	9889
19491	9890
15478	9891
3906	9892
2289	9893
11505	9894
15421	9895
16889	9896
6553	9897
2621	9898
16161	9899
1171	9900
13628	9901
4033	9902
11328	9903
3784	9904
3595	9905
14462	9906
5868	9907
9108	9908
5905	9909
18612	9910
2740	9911
705	9912
7611	9913
7906	9914
11944	9915
14279	9916
17771	9917
16812	9918
15467	9919
12624	9920
160	9921
12955	9922
15127	9923
17395	9924
4042	9925
9239	9926
16533	9927
5081	9928
19653	9929
11711	9930
8259	9931
8041	9932
1814	9933
8088	9934
12920	9935
2894	9936
12179	9937
214	9938
11397	9939
14555	9940
10019	9941
18006	9942
16652	9943
14111	9944
14353	9945
9946	9946
1475	9947
8172	9948
19727	9949
2295	9950
12672	9951
5579	9952
4995	9953
10130	9954
7415	9955
8328	9956
18100	9957
62	9958
19618	9959
14426	9960
12405	9961
739	9962
6335	9963
2780	9964
18112	9965
6628	9966
10574	9967
9961	9968
10579	9969
1625	9970
15691	9971
7585	9972
820	9973
8968	9974
13536	9975
5117	9976
18118	9977
9905	9978
4835	9979
4553	9980
15907	9981
13865	9982
6295	9983
19624	9984
12921	9985
15528	9986
18702	9987
16494	9988
15722	9989
1341	9990
5275	9991
11219	9992
8439	9993
12485	9994
14055	9995
15844	9996
3513	9997
6062	9998
5148	9999
5386	10000
863	10001
421	10002
16717	10003
3712	10004
16545	10005
5027	10006
8841	10007
19063	10008
11518	10009
13808	10010
19380	10011
13329	10012
11048	10013
18463	10014
19286	10015
14421	10016
186	10017
5320	10018
18946	10019
11435	10020
10654	10021
1920	10022
6677	10023
3663	10024
12469	10025
5339	10026
12343	10027
18380	10028
4240	10029
4607	10030
8240	10031
14017	10032
16217	10033
1992	10034
6507	10035
14137	10036
4661	10037
6844	10038
10782	10039
18396	10040
13476	10041
10197	10042
216	10043
18251	10044
3774	10045
18030	10046
3733	10047
9709	10048
9911	10049
13862	10050
6799	10051
12113	10052
7688	10053
10938	10054
12553	10055
3088	10056
2436	10057
10838	10058
513	10059
2483	10060
14604	10061
7711	10062
2661	10063
3385	10064
15018	10065
6065	10066
11168	10067
6162	10068
14951	10069
10730	10070
16846	10071
4659	10072
17052	10073
3714	10074
2308	10075
11752	10076
19216	10077
10600	10078
7300	10079
8028	10080
18382	10081
1283	10082
11595	10083
18671	10084
18022	10085
11073	10086
7601	10087
7831	10088
15476	10089
13649	10090
11376	10091
18769	10092
3884	10093
7616	10094
1592	10095
4313	10096
4446	10097
7034	10098
4815	10099
6053	10100
11010	10101
17620	10102
9957	10103
2579	10104
17137	10105
2566	10106
7644	10107
3724	10108
15919	10109
18668	10110
167	10111
12781	10112
8224	10113
12088	10114
7522	10115
16839	10116
1081	10117
8722	10118
152	10119
6615	10120
14836	10121
15431	10122
4511	10123
2500	10124
3371	10125
15312	10126
9689	10127
14346	10128
17304	10129
10706	10130
5365	10131
9829	10132
6452	10133
19032	10134
13697	10135
15799	10136
14303	10137
7614	10138
1686	10139
1234	10140
4432	10141
18889	10142
14082	10143
7313	10144
19196	10145
4476	10146
5380	10147
17548	10148
2066	10149
12292	10150
10152	10151
15628	10152
262	10153
3743	10154
18205	10155
9562	10156
16936	10157
10076	10158
3082	10159
17117	10160
6449	10161
2665	10162
4726	10163
3112	10164
17903	10165
16956	10166
9204	10167
8136	10168
4188	10169
10980	10170
10476	10171
10740	10172
10717	10173
10469	10174
13605	10175
8143	10176
5640	10177
18945	10178
11183	10179
6604	10180
1556	10181
8068	10182
3123	10183
7863	10184
10610	10185
13207	10186
9296	10187
18661	10188
16428	10189
9851	10190
12384	10191
19312	10192
13351	10193
17905	10194
18550	10195
16039	10196
19664	10197
19666	10198
13441	10199
12578	10200
4910	10201
11051	10202
5483	10203
6882	10204
16831	10205
1142	10206
9232	10207
12099	10208
12702	10209
12396	10210
15754	10211
14999	10212
17725	10213
16471	10214
8497	10215
3554	10216
15927	10217
9071	10218
11908	10219
2229	10220
11294	10221
10081	10222
11894	10223
6610	10224
16118	10225
9454	10226
434	10227
83	10228
7678	10229
807	10230
4454	10231
9253	10232
15833	10233
18192	10234
1249	10235
14752	10236
18666	10237
12752	10238
797	10239
1179	10240
16277	10241
15781	10242
14762	10243
12464	10244
3452	10245
13186	10246
4940	10247
2542	10248
11361	10249
11728	10250
6931	10251
16592	10252
8880	10253
6323	10254
15847	10255
5356	10256
8827	10257
15074	10258
8415	10259
2648	10260
11536	10261
19535	10262
333	10263
13007	10264
10933	10265
2220	10266
18180	10267
13590	10268
5153	10269
7392	10270
15529	10271
10607	10272
18999	10273
5018	10274
11169	10275
19234	10276
18754	10277
3275	10278
16617	10279
4879	10280
15161	10281
4207	10282
6588	10283
14265	10284
4621	10285
15601	10286
2872	10287
9447	10288
7155	10289
3864	10290
15923	10291
2531	10292
7636	10293
630	10294
4836	10295
5863	10296
11753	10297
14871	10298
17616	10299
10467	10300
14194	10301
5136	10302
10894	10303
15049	10304
17111	10305
18512	10306
4308	10307
15647	10308
18914	10309
15323	10310
248	10311
8074	10312
442	10313
1255	10314
13115	10315
15216	10316
18830	10317
2854	10318
6546	10319
3822	10320
1571	10321
2334	10322
1412	10323
15080	10324
2896	10325
3901	10326
18395	10327
3289	10328
6190	10329
6985	10330
2211	10331
18971	10332
14203	10333
18326	10334
5598	10335
9382	10336
10660	10337
16314	10338
84	10339
5012	10340
9720	10341
3150	10342
8401	10343
3241	10344
8084	10345
1909	10346
10309	10347
3699	10348
11121	10349
14317	10350
3157	10351
8584	10352
10289	10353
13290	10354
8731	10355
12969	10356
5496	10357
9855	10358
5280	10359
1073	10360
10252	10361
13663	10362
13034	10363
7288	10364
1977	10365
16678	10366
118	10367
17590	10368
5996	10369
17992	10370
1642	10371
16872	10372
13526	10373
8984	10374
18717	10375
18256	10376
10186	10377
6670	10378
6577	10379
5531	10380
9619	10381
14186	10382
10826	10383
8241	10384
4094	10385
14197	10386
640	10387
13812	10388
16820	10389
7706	10390
18799	10391
7858	10392
4687	10393
12853	10394
3438	10395
6834	10396
2000	10397
5487	10398
11461	10399
1242	10400
1921	10401
15486	10402
19207	10403
13109	10404
12778	10405
1714	10406
19148	10407
9428	10408
10415	10409
4515	10410
19643	10411
18347	10412
15579	10413
15991	10414
2365	10415
7006	10416
19684	10417
14216	10418
9556	10419
10375	10420
13226	10421
1492	10422
17174	10423
4758	10424
6640	10425
6055	10426
999	10427
2923	10428
18453	10429
5988	10430
12621	10431
1227	10432
17890	10433
6770	10434
1677	10435
9079	10436
6462	10437
5291	10438
4062	10439
3834	10440
18174	10441
2440	10442
9726	10443
4728	10444
8453	10445
7510	10446
6499	10447
1905	10448
13288	10449
15918	10450
3439	10451
13448	10452
6850	10453
10518	10454
16502	10455
6099	10456
641	10457
7910	10458
12572	10459
5981	10460
8007	10461
13630	10462
1392	10463
10074	10464
4090	10465
259	10466
6624	10467
16376	10468
16637	10469
6472	10470
17954	10471
9633	10472
2906	10473
7950	10474
12068	10475
15196	10476
782	10477
21	10478
12227	10479
13683	10480
19677	10481
14967	10482
17801	10483
11358	10484
18672	10485
6122	10486
1342	10487
13254	10488
16543	10489
11446	10490
3919	10491
12188	10492
3169	10493
10263	10494
9638	10495
9524	10496
3690	10497
8601	10498
18219	10499
7283	10500
5954	10501
14519	10502
13242	10503
11650	10504
8779	10505
8998	10506
14316	10507
7627	10508
6852	10509
4205	10510
19600	10511
19386	10512
4004	10513
13646	10514
18349	10515
9091	10516
17478	10517
15789	10518
1887	10519
666	10520
13127	10521
1458	10522
15670	10523
5991	10524
17574	10525
1029	10526
200	10527
6340	10528
14409	10529
5158	10530
16731	10531
14212	10532
14677	10533
3702	10534
2898	10535
6881	10536
620	10537
9134	10538
19498	10539
3362	10540
12042	10541
4609	10542
6005	10543
13216	10544
14597	10545
2412	10546
14436	10547
10384	10548
5182	10549
3099	10550
4108	10551
15037	10552
2417	10553
5468	10554
17673	10555
7661	10556
12577	10557
4384	10558
18423	10559
5795	10560
1506	10561
11400	10562
12997	10563
8506	10564
15121	10565
11194	10566
3627	10567
12022	10568
9305	10569
4087	10570
5199	10571
8721	10572
19587	10573
9230	10574
2503	10575
9936	10576
12873	10577
10113	10578
17575	10579
17832	10580
18084	10581
14477	10582
3391	10583
5573	10584
2873	10585
3473	10586
4022	10587
16695	10588
7631	10589
7339	10590
295	10591
9678	10592
10315	10593
9208	10594
18020	10595
9622	10596
15709	10597
11426	10598
12326	10599
13163	10600
6196	10601
18045	10602
17314	10603
13611	10604
2527	10605
2685	10606
9100	10607
12222	10608
1557	10609
99	10610
7107	10611
15448	10612
4727	10613
2045	10614
16692	10615
11774	10616
24	10617
12015	10618
17937	10619
2226	10620
5213	10621
3951	10622
319	10623
1926	10624
12967	10625
17474	10626
13802	10627
107	10628
11631	10629
4933	10630
4201	10631
5538	10632
15727	10633
9594	10634
10924	10635
17795	10636
122	10637
18609	10638
16909	10639
4031	10640
10159	10641
8790	10642
16133	10643
4874	10644
14237	10645
6146	10646
1874	10647
5039	10648
13388	10649
5973	10650
1483	10651
12818	10652
17260	10653
10737	10654
2444	10655
4772	10656
2396	10657
5296	10658
8954	10659
10921	10660
14685	10661
12658	10662
1460	10663
6514	10664
13375	10665
11001	10666
9881	10667
17130	10668
15378	10669
3746	10670
10180	10671
8355	10672
6253	10673
13032	10674
10856	10675
616	10676
7651	10677
11250	10678
8452	10679
11315	10680
6956	10681
841	10682
12489	10683
17355	10684
15019	10685
193	10686
7350	10687
7030	10688
17461	10689
8887	10690
2841	10691
659	10692
298	10693
2233	10694
9370	10695
8709	10696
8325	10697
5521	10698
8277	10699
3050	10700
5879	10701
19519	10702
15013	10703
9319	10704
6653	10705
16352	10706
12479	10707
9217	10708
10499	10709
17275	10710
6474	10711
3861	10712
16466	10713
14336	10714
4040	10715
6529	10716
4034	10717
4618	10718
10084	10719
16884	10720
13447	10721
16970	10722
14050	10723
716	10724
19158	10725
11295	10726
14602	10727
11072	10728
15356	10729
16074	10730
7423	10731
12340	10732
18927	10733
1111	10734
2021	10735
12731	10736
6365	10737
6578	10738
10922	10739
16938	10740
14667	10741
18060	10742
2798	10743
10077	10744
5836	10745
16868	10746
7647	10747
2088	10748
74	10749
748	10750
7333	10751
12557	10752
11031	10753
9728	10754
17983	10755
10535	10756
3035	10757
15496	10758
7591	10759
8893	10760
5395	10761
17995	10762
3319	10763
10064	10764
4028	10765
2716	10766
10005	10767
2915	10768
17211	10769
1253	10770
11094	10771
8820	10772
6218	10773
4541	10774
539	10775
7786	10776
8093	10777
839	10778
19474	10779
12865	10780
18571	10781
14401	10782
17118	10783
448	10784
6320	10785
13625	10786
1750	10787
2933	10788
8533	10789
17528	10790
5069	10791
10984	10792
11398	10793
13705	10794
12842	10795
1778	10796
8186	10797
3038	10798
17754	10799
10953	10800
7811	10801
56	10802
3752	10803
12374	10804
3394	10805
1639	10806
18282	10807
11971	10808
3493	10809
18464	10810
5650	10811
18153	10812
16828	10813
1449	10814
14671	10815
3826	10816
3060	10817
8353	10818
17487	10819
10039	10820
7144	10821
16625	10822
2808	10823
11474	10824
8513	10825
12060	10826
14895	10827
9049	10828
3880	10829
6395	10830
9502	10831
11645	10832
644	10833
14304	10834
17886	10835
11712	10836
7951	10837
4243	10838
747	10839
8054	10840
4345	10841
18390	10842
1430	10843
8682	10844
18243	10845
8756	10846
3387	10847
2251	10848
14787	10849
15178	10850
16024	10851
19290	10852
10495	10853
19559	10854
8010	10855
176	10856
7368	10857
1151	10858
8938	10859
4374	10860
2851	10861
16811	10862
15458	10863
3414	10864
15809	10865
16848	10866
13452	10867
2705	10868
5227	10869
17866	10870
3803	10871
14254	10872
2643	10873
11228	10874
1100	10875
9402	10876
598	10877
18635	10878
10286	10879
3766	10880
18264	10881
1876	10882
3397	10883
16578	10884
2678	10885
6356	10886
17231	10887
12168	10888
6753	10889
19033	10890
3105	10891
8843	10892
6425	10893
19269	10894
7407	10895
2303	10896
13596	10897
851	10898
6608	10899
17520	10900
15760	10901
12297	10902
307	10903
8855	10904
18361	10905
11475	10906
2802	10907
17360	10908
9707	10909
4071	10910
5325	10911
11811	10912
15532	10913
1637	10914
4812	10915
1356	10916
8509	10917
12069	10918
12271	10919
9214	10920
8468	10921
18867	10922
19327	10923
14989	10924
7744	10925
6782	10926
7716	10927
4355	10928
18346	10929
10237	10930
417	10931
8310	10932
202	10933
8995	10934
2822	10935
6587	10936
6765	10937
3957	10938
10407	10939
10449	10940
5379	10941
1155	10942
2959	10943
16860	10944
19704	10945
12332	10946
14440	10947
12387	10948
6829	10949
14975	10950
5542	10951
4999	10952
1679	10953
16908	10954
17966	10955
5677	10956
8596	10957
8344	10958
14036	10959
5055	10960
2015	10961
14240	10962
9694	10963
10492	10964
2671	10965
12155	10966
9130	10967
16445	10968
1646	10969
8977	10970
6657	10971
4852	10972
11779	10973
18718	10974
9632	10975
4573	10976
19656	10977
237	10978
17110	10979
7256	10980
899	10981
10534	10982
17694	10983
19147	10984
996	10985
16752	10986
14474	10987
18577	10988
19597	10989
7769	10990
4320	10991
12492	10992
1580	10993
6907	10994
13346	10995
14479	10996
2337	10997
16276	10998
6315	10999
18852	11000
14818	11001
1615	11002
13466	11003
8422	11004
17252	11005
17828	11006
7154	11007
10151	11008
1199	11009
10818	11010
5775	11011
4911	11012
15275	11013
5701	11014
7638	11015
2104	11016
8789	11017
7964	11018
14974	11019
3257	11020
1589	11021
271	11022
4364	11023
13524	11024
12236	11025
9288	11026
5428	11027
2691	11028
18952	11029
14354	11030
16173	11031
12875	11032
7490	11033
12005	11034
10261	11035
3095	11036
8398	11037
6022	11038
16537	11039
8664	11040
16304	11041
14883	11042
7764	11043
11431	11044
16036	11045
15901	11046
3920	11047
10979	11048
18801	11049
2830	11050
15990	11051
18827	11052
1422	11053
1189	11054
11994	11055
6933	11056
5090	11057
6944	11058
8233	11059
9325	11060
4116	11061
7036	11062
3331	11063
9069	11064
19150	11065
8521	11066
15150	11067
477	11068
79	11069
18492	11070
13229	11071
11624	11072
14435	11073
8251	11074
12616	11075
17343	11076
19521	11077
11596	11078
19348	11079
16687	11080
15162	11081
11434	11082
793	11083
10275	11084
12051	11085
5642	11086
14463	11087
11941	11088
14911	11089
5691	11090
12896	11091
8262	11092
13542	11093
2146	11094
3941	11095
13485	11096
12369	11097
8441	11098
2935	11099
5571	11100
18994	11101
3949	11102
9699	11103
3480	11104
16732	11105
3029	11106
12144	11107
11843	11108
4522	11109
1191	11110
1049	11111
1979	11112
19576	11113
17621	11114
14065	11115
6651	11116
4985	11117
16638	11118
3597	11119
4270	11120
12615	11121
7545	11122
3734	11123
2398	11124
11408	11125
15011	11126
15188	11127
17999	11128
14949	11129
5559	11130
282	11131
9157	11132
19422	11133
14722	11134
6445	11135
1738	11136
2742	11137
3307	11138
15316	11139
14894	11140
5783	11141
6512	11142
16896	11143
2124	11144
9277	11145
3936	11146
13393	11147
10785	11148
18934	11149
18524	11150
15204	11151
19683	11152
13064	11153
6450	11154
287	11155
18052	11156
19410	11157
17920	11158
12471	11159
2605	11160
785	11161
17307	11162
16842	11163
13932	11164
14927	11165
11453	11166
11892	11167
17514	11168
7346	11169
17553	11170
11140	11171
5237	11172
6754	11173
11893	11174
6758	11175
16721	11176
3496	11177
3612	11178
11788	11179
19594	11180
12299	11181
12463	11182
11028	11183
5076	11184
8785	11185
14954	11186
8180	11187
9833	11188
16796	11189
6216	11190
12898	11191
13174	11192
2227	11193
15873	11194
1014	11195
4990	11196
11837	11197
5362	11198
19185	11199
1632	11200
11042	11201
7494	11202
11264	11203
12508	11204
13276	11205
6897	11206
8114	11207
14925	11208
19154	11209
1588	11210
8009	11211
13667	11212
11670	11213
11293	11214
14464	11215
1033	11216
10834	11217
10306	11218
6361	11219
72	11220
19554	11221
13534	11222
2688	11223
17280	11224
928	11225
8885	11226
7533	11227
16788	11228
15820	11229
11364	11230
19106	11231
13017	11232
5210	11233
10490	11234
9473	11235
5484	11236
3534	11237
17039	11238
559	11239
8321	11240
17230	11241
13565	11242
372	11243
10562	11244
13072	11245
502	11246
15784	11247
17008	11248
2588	11249
16083	11250
14729	11251
19319	11252
13540	11253
15981	11254
249	11255
19407	11256
12289	11257
8444	11258
19446	11259
18895	11260
1782	11261
11886	11262
4944	11263
11963	11264
9601	11265
2442	11266
7182	11267
2952	11268
18665	11269
18521	11270
13633	11271
17623	11272
2256	11273
970	11274
3490	11275
3718	11276
