item_id	itemID
5986	4872
19699	4873
7236	4874
10238	4875
12819	4876
15119	4877
12133	4878
4437	4879
17807	4880
14257	4881
7595	4882
14039	4883
1246	4884
18242	4885
6759	4886
9780	4887
7538	4888
4346	4889
5048	4890
7080	4891
9790	4892
13587	4893
3640	4894
8345	4895
16301	4896
11281	4897
10755	4898
8980	4899
6801	4900
6666	4901
10228	4902
1978	4903
2222	4904
18249	4905
10425	4906
13520	4907
8254	4908
18587	4909
17586	4910
11961	4911
7593	4912
6388	4913
17844	4914
14422	4915
7183	4916
14980	4917
14634	4918
18125	4919
475	4920
1721	4921
15489	4922
642	4923
4129	4924
11478	4925
8926	4926
10298	4927
19452	4928
9860	4929
9240	4930
18005	4931
728	4932
12994	4933
10837	4934
15564	4935
16773	4936
12987	4937
16061	4938
9366	4939
17005	4940
18926	4941
6932	4942
17514	4943
5471	4944
14180	4945
17824	4946
16183	4947
19617	4948
10887	4949
19709	4950
6956	4951
5047	4952
14503	4953
12479	4954
13492	4955
14985	4956
18203	4957
14112	4958
5328	4959
7723	4960
10360	4961
8510	4962
9517	4963
13808	4964
5577	4965
15795	4966
6516	4967
11837	4968
18580	4969
17096	4970
10624	4971
13680	4972
16251	4973
330	4974
16017	4975
14280	4976
2434	4977
9277	4978
2002	4979
10056	4980
11251	4981
15867	4982
17695	4983
5556	4984
3801	4985
17537	4986
3086	4987
7462	4988
14805	4989
13069	4990
3673	4991
6644	4992
10270	4993
5333	4994
7040	4995
4078	4996
6978	4997
285	4998
18581	4999
10096	5000
5300	5001
12950	5002
1739	5003
9241	5004
947	5005
10313	5006
14969	5007
4076	5008
14069	5009
683	5010
17620	5011
657	5012
4334	5013
19710	5014
10576	5015
5440	5016
1824	5017
5497	5018
1186	5019
11875	5020
14533	5021
10007	5022
14298	5023
19038	5024
9408	5025
16606	5026
12746	5027
10423	5028
12218	5029
10003	5030
14089	5031
2378	5032
4824	5033
11896	5034
3679	5035
7819	5036
984	5037
7985	5038
2574	5039
5356	5040
18108	5041
15639	5042
15474	5043
12441	5044
1596	5045
5030	5046
11357	5047
8490	5048
1284	5049
13230	5050
11021	5051
4033	5052
5981	5053
4043	5054
1229	5055
11115	5056
3846	5057
766	5058
6902	5059
11374	5060
11722	5061
11764	5062
17324	5063
17859	5064
16280	5065
10808	5066
8322	5067
6377	5068
10300	5069
12593	5070
6146	5071
8081	5072
13815	5073
14351	5074
7865	5075
12238	5076
8462	5077
11909	5078
18568	5079
7156	5080
15914	5081
3740	5082
7432	5083
13611	5084
1163	5085
14791	5086
19361	5087
11099	5088
8111	5089
10247	5090
17542	5091
7130	5092
19175	5093
866	5094
16788	5095
4452	5096
16930	5097
15956	5098
18350	5099
566	5100
11083	5101
10987	5102
12359	5103
6603	5104
2879	5105
14798	5106
14742	5107
5709	5108
2962	5109
2097	5110
5125	5111
15843	5112
4023	5113
219	5114
15504	5115
14695	5116
7233	5117
2115	5118
17369	5119
4167	5120
8337	5121
11679	5122
18536	5123
17777	5124
9513	5125
16159	5126
13503	5127
2585	5128
17525	5129
3747	5130
6513	5131
15475	5132
634	5133
48	5134
14009	5135
19461	5136
5313	5137
3567	5138
18173	5139
12451	5140
19512	5141
18487	5142
2318	5143
14784	5144
11435	5145
9851	5146
8214	5147
2542	5148
1458	5149
18791	5150
658	5151
7200	5152
5523	5153
13255	5154
1039	5155
13990	5156
18265	5157
18387	5158
2719	5159
3651	5160
15936	5161
7632	5162
4892	5163
15146	5164
9453	5165
14583	5166
8023	5167
14117	5168
17524	5169
5319	5170
11967	5171
13842	5172
18931	5173
4134	5174
16020	5175
1365	5176
16778	5177
9123	5178
9541	5179
611	5180
17444	5181
12277	5182
8390	5183
15084	5184
12831	5185
6885	5186
17603	5187
10598	5188
1685	5189
128	5190
13918	5191
18617	5192
3748	5193
10819	5194
9283	5195
16448	5196
1874	5197
12957	5198
18450	5199
10821	5200
5155	5201
5169	5202
60	5203
10967	5204
928	5205
12302	5206
9754	5207
6359	5208
7418	5209
6757	5210
14035	5211
12374	5212
2567	5213
10666	5214
6127	5215
2316	5216
2025	5217
9948	5218
5329	5219
15107	5220
3341	5221
16485	5222
16018	5223
9000	5224
16634	5225
4907	5226
10854	5227
14233	5228
11824	5229
2143	5230
7680	5231
7611	5232
7959	5233
10371	5234
1244	5235
8677	5236
10172	5237
5161	5238
759	5239
16725	5240
7767	5241
8751	5242
19442	5243
6070	5244
3513	5245
5580	5246
8975	5247
13482	5248
10870	5249
5681	5250
4075	5251
5459	5252
1369	5253
15764	5254
11309	5255
18972	5256
16369	5257
10512	5258
1183	5259
2062	5260
8750	5261
15310	5262
14362	5263
2663	5264
10909	5265
2035	5266
3211	5267
11180	5268
6192	5269
13718	5270
16213	5271
7328	5272
1926	5273
12084	5274
9571	5275
3134	5276
8269	5277
5	5278
17902	5279
5774	5280
14056	5281
3054	5282
14206	5283
17050	5284
1875	5285
5468	5286
18934	5287
9191	5288
6621	5289
4969	5290
13622	5291
8738	5292
11602	5293
3554	5294
6272	5295
18408	5296
9410	5297
2842	5298
8281	5299
13351	5300
16558	5301
6518	5302
438	5303
5589	5304
12468	5305
18929	5306
12536	5307
16679	5308
12650	5309
4852	5310
8816	5311
19270	5312
5857	5313
2868	5314
14497	5315
13551	5316
8820	5317
17561	5318
11696	5319
4171	5320
10052	5321
14288	5322
11395	5323
133	5324
5217	5325
1117	5326
12569	5327
18086	5328
15213	5329
2846	5330
16796	5331
8324	5332
11939	5333
1190	5334
18530	5335
4854	5336
7289	5337
11014	5338
14638	5339
265	5340
13957	5341
18464	5342
7951	5343
18895	5344
8681	5345
427	5346
3558	5347
8026	5348
15388	5349
2218	5350
3708	5351
15035	5352
12848	5353
4682	5354
7792	5355
18150	5356
13320	5357
10661	5358
9872	5359
16797	5360
3734	5361
2642	5362
10939	5363
15283	5364
432	5365
482	5366
19221	5367
12826	5368
14259	5369
6794	5370
2681	5371
12801	5372
2530	5373
19392	5374
404	5375
6185	5376
3996	5377
2661	5378
16376	5379
7431	5380
5115	5381
17386	5382
10303	5383
17235	5384
16432	5385
1968	5386
17637	5387
8208	5388
6141	5389
10317	5390
1942	5391
11163	5392
7975	5393
12473	5394
18937	5395
8299	5396
17413	5397
4380	5398
13735	5399
16386	5400
664	5401
17049	5402
3668	5403
12160	5404
19272	5405
9226	5406
5958	5407
13905	5408
14114	5409
5179	5410
9563	5411
7622	5412
7105	5413
5651	5414
4238	5415
7885	5416
6349	5417
17201	5418
14730	5419
1151	5420
19083	5421
6446	5422
11888	5423
13552	5424
6327	5425
11436	5426
7587	5427
19653	5428
9722	5429
15159	5430
9985	5431
490	5432
3158	5433
8095	5434
13814	5435
16004	5436
1092	5437
4701	5438
9717	5439
5135	5440
3536	5441
19696	5442
12893	5443
14160	5444
2132	5445
7500	5446
17250	5447
9428	5448
15810	5449
9797	5450
14331	5451
8354	5452
5416	5453
9608	5454
15533	5455
4355	5456
4338	5457
4415	5458
11866	5459
16624	5460
9287	5461
9990	5462
12282	5463
13652	5464
821	5465
1503	5466
1690	5467
19523	5468
4906	5469
8296	5470
6477	5471
9159	5472
12935	5473
17748	5474
12850	5475
2820	5476
4383	5477
14079	5478
7366	5479
13660	5480
15945	5481
8623	5482
8622	5483
7979	5484
16472	5485
8807	5486
14455	5487
2861	5488
4623	5489
10567	5490
19189	5491
15136	5492
13355	5493
10472	5494
462	5495
19454	5496
16577	5497
2823	5498
9691	5499
5890	5500
8685	5501
3495	5502
3129	5503
18438	5504
9324	5505
4041	5506
6542	5507
14001	5508
11228	5509
13454	5510
9329	5511
14708	5512
4235	5513
1592	5514
13962	5515
7662	5516
14835	5517
2405	5518
4498	5519
19171	5520
11350	5521
8164	5522
16129	5523
8682	5524
19206	5525
19232	5526
2271	5527
17018	5528
1393	5529
4776	5530
2692	5531
9485	5532
283	5533
18930	5534
16845	5535
3702	5536
17520	5537
19196	5538
3735	5539
7251	5540
7135	5541
17544	5542
12077	5543
5509	5544
16146	5545
630	5546
11737	5547
14970	5548
2477	5549
4644	5550
5277	5551
9370	5552
9377	5553
12097	5554
19165	5555
8704	5556
11608	5557
8544	5558
3596	5559
17017	5560
15256	5561
11071	5562
12121	5563
3328	5564
6677	5565
7950	5566
17045	5567
3180	5568
18434	5569
983	5570
3757	5571
254	5572
8692	5573
15457	5574
11343	5575
14551	5576
9649	5577
5743	5578
13745	5579
1367	5580
4983	5581
12194	5582
6905	5583
3372	5584
1182	5585
5891	5586
15103	5587
7818	5588
3963	5589
18621	5590
18167	5591
4578	5592
5196	5593
7848	5594
622	5595
10489	5596
4310	5597
13186	5598
10388	5599
9363	5600
7873	5601
3344	5602
14922	5603
9974	5604
16828	5605
4919	5606
15412	5607
17566	5608
13983	5609
411	5610
7824	5611
4274	5612
9759	5613
11900	5614
4364	5615
11876	5616
3321	5617
19608	5618
8242	5619
9250	5620
18901	5621
3597	5622
2088	5623
2693	5624
2305	5625
10825	5626
13025	5627
16615	5628
9667	5629
8606	5630
13840	5631
5695	5632
10266	5633
19178	5634
18858	5635
3081	5636
1513	5637
9371	5638
18496	5639
6098	5640
9267	5641
17649	5642
14414	5643
19589	5644
14458	5645
1654	5646
3291	5647
18820	5648
6894	5649
18488	5650
9181	5651
1756	5652
13037	5653
112	5654
3636	5655
11383	5656
13881	5657
17943	5658
11133	5659
14378	5660
14333	5661
14625	5662
7070	5663
10984	5664
17682	5665
16781	5666
3890	5667
10726	5668
3683	5669
4734	5670
16567	5671
10732	5672
3330	5673
4481	5674
17103	5675
17377	5676
9354	5677
907	5678
9261	5679
12035	5680
6441	5681
8654	5682
4932	5683
14663	5684
737	5685
3713	5686
1014	5687
3208	5688
5570	5689
5720	5690
10169	5691
1822	5692
9381	5693
5576	5694
2803	5695
8077	5696
11456	5697
14541	5698
8286	5699
1256	5700
11427	5701
13864	5702
1812	5703
13286	5704
15640	5705
7596	5706
19689	5707
18060	5708
5042	5709
12311	5710
1374	5711
15817	5712
18538	5713
16170	5714
4673	5715
3465	5716
7226	5717
12955	5718
6578	5719
6979	5720
18637	5721
2364	5722
16261	5723
16644	5724
3844	5725
5418	5726
2911	5727
14167	5728
14781	5729
17693	5730
6015	5731
511	5732
1750	5733
1331	5734
4413	5735
17302	5736
7986	5737
9688	5738
5843	5739
15732	5740
12163	5741
181	5742
11840	5743
17472	5744
3236	5745
7304	5746
1643	5747
5710	5748
16921	5749
14406	5750
16802	5751
7133	5752
2064	5753
5957	5754
7215	5755
7338	5756
9364	5757
14522	5758
8762	5759
18400	5760
16356	5761
6568	5762
13020	5763
4312	5764
5287	5765
12095	5766
4086	5767
13546	5768
17140	5769
7298	5770
7879	5771
3807	5772
3413	5773
9862	5774
4866	5775
17495	5776
5771	5777
8144	5778
3085	5779
14355	5780
3954	5781
10375	5782
11706	5783
16417	5784
13763	5785
5049	5786
5232	5787
7754	5788
7379	5789
4551	5790
15032	5791
15098	5792
17343	5793
14272	5794
939	5795
1568	5796
4622	5797
15037	5798
2016	5799
1007	5800
18699	5801
8823	5802
18352	5803
7210	5804
6052	5805
10765	5806
3122	5807
17047	5808
15019	5809
13656	5810
609	5811
8538	5812
14950	5813
11748	5814
6640	5815
5809	5816
18405	5817
14864	5818
16074	5819
4441	5820
4696	5821
10751	5822
16896	5823
274	5824
17697	5825
6286	5826
18879	5827
16734	5828
14385	5829
10951	5830
4514	5831
18493	5832
10065	5833
2521	5834
5990	5835
17317	5836
14391	5837
15856	5838
11394	5839
6262	5840
5699	5841
4204	5842
4211	5843
17834	5844
16613	5845
17839	5846
14381	5847
5882	5848
14655	5849
16777	5850
3411	5851
14393	5852
18490	5853
17611	5854
992	5855
18012	5856
5381	5857
2777	5858
439	5859
14347	5860
11130	5861
14354	5862
15740	5863
121	5864
18322	5865
211	5866
17511	5867
14975	5868
16475	5869
7095	5870
10904	5871
15068	5872
7872	5873
11745	5874
573	5875
19152	5876
11989	5877
4071	5878
3814	5879
17441	5880
11501	5881
13342	5882
7796	5883
12375	5884
6892	5885
6292	5886
10615	5887
8125	5888
733	5889
16536	5890
11751	5891
1065	5892
4166	5893
11504	5894
1192	5895
5698	5896
8856	5897
13846	5898
19630	5899
3496	5900
17892	5901
3592	5902
18	5903
17252	5904
16011	5905
1372	5906
139	5907
2694	5908
5051	5909
5140	5910
5541	5911
5812	5912
19548	5913
13904	5914
4604	5915
12949	5916
14216	5917
17293	5918
398	5919
11412	5920
9611	5921
16524	5922
7118	5923
6779	5924
11171	5925
12810	5926
3345	5927
11585	5928
11572	5929
3654	5930
4285	5931
3927	5932
11186	5933
17993	5934
3431	5935
4341	5936
15352	5937
16378	5938
15739	5939
13159	5940
10411	5941
3507	5942
9012	5943
10074	5944
17323	5945
9874	5946
1711	5947
15864	5948
1010	5949
6589	5950
1899	5951
12190	5952
2647	5953
10635	5954
1414	5955
1275	5956
912	5957
8121	5958
9314	5959
19267	5960
12424	5961
14828	5962
14262	5963
2785	5964
11346	5965
19661	5966
18805	5967
19600	5968
7370	5969
996	5970
11666	5971
7451	5972
13234	5973
15958	5974
2705	5975
4096	5976
17308	5977
17528	5978
18822	5979
7077	5980
15657	5981
15427	5982
8166	5983
14563	5984
3919	5985
8964	5986
17701	5987
7777	5988
4111	5989
13931	5990
11959	5991
5983	5992
7234	5993
9685	5994
6462	5995
12921	5996
11466	5997
18081	5998
9437	5999
14100	6000
11771	6001
7016	6002
3112	6003
8945	6004
17492	6005
10162	6006
8550	6007
6370	6008
14881	6009
7079	6010
19049	6011
1626	6012
8786	6013
14959	6014
4904	6015
7486	6016
15635	6017
11113	6018
19674	6019
7961	6020
7482	6021
7669	6022
8346	6023
13388	6024
5009	6025
8492	6026
7314	6027
15750	6028
10924	6029
12645	6030
15451	6031
5637	6032
11494	6033
12341	6034
10144	6035
9930	6036
1890	6037
2977	6038
15799	6039
2398	6040
12363	6041
10524	6042
18652	6043
15493	6044
18575	6045
5718	6046
4164	6047
12555	6048
18131	6049
530	6050
4008	6051
14045	6052
7425	6053
19316	6054
14166	6055
11685	6056
11806	6057
7791	6058
4289	6059
1355	6060
14232	6061
7664	6062
6872	6063
10697	6064
16518	6065
8814	6066
8643	6067
775	6068
6675	6069
7712	6070
13624	6071
7711	6072
213	6073
16531	6074
8163	6075
2859	6076
10712	6077
681	6078
14876	6079
3961	6080
11996	6081
15050	6082
10657	6083
5888	6084
4445	6085
18259	6086
18366	6087
6628	6088
16217	6089
1649	6090
14306	6091
15209	6092
7213	6093
16225	6094
5019	6095
388	6096
8614	6097
13097	6098
15505	6099
2743	6100
19514	6101
15344	6102
5201	6103
8209	6104
18085	6105
15581	6106
7718	6107
18794	6108
5947	6109
11568	6110
14281	6111
12719	6112
13142	6113
1578	6114
5962	6115
11406	6116
18495	6117
17430	6118
1200	6119
16153	6120
17969	6121
14494	6122
10410	6123
14846	6124
124	6125
18968	6126
16437	6127
13928	6128
18112	6129
3602	6130
7507	6131
5431	6132
7150	6133
18208	6134
18333	6135
18816	6136
547	6137
15376	6138
7301	6139
11487	6140
4200	6141
14910	6142
12310	6143
16190	6144
16885	6145
18916	6146
4870	6147
13706	6148
7976	6149
9725	6150
17633	6151
7970	6152
7232	6153
6449	6154
12181	6155
14924	6156
15923	6157
9467	6158
16872	6159
17957	6160
14885	6161
13495	6162
8693	6163
1477	6164
615	6165
17071	6166
2737	6167
8244	6168
3630	6169
2475	6170
8053	6171
8363	6172
11881	6173
1646	6174
1357	6175
5954	6176
4917	6177
12420	6178
5260	6179
7675	6180
17757	6181
8821	6182
5187	6183
19268	6184
3925	6185
17344	6186
8993	6187
2563	6188
7561	6189
19706	6190
2021	6191
838	6192
18227	6193
765	6194
10031	6195
638	6196
9962	6197
17613	6198
9167	6199
13582	6200
8518	6201
12670	6202
8136	6203
5053	6204
7157	6205
15304	6206
19125	6207
13124	6208
8889	6209
751	6210
7542	6211
10753	6212
6737	6213
9978	6214
5039	6215
12204	6216
19021	6217
5403	6218
10475	6219
5159	6220
1498	6221
7463	6222
2395	6223
8944	6224
7851	6225
12455	6226
9574	6227
19369	6228
9561	6229
14713	6230
12032	6231
3163	6232
8813	6233
10662	6234
2760	6235
17197	6236
5851	6237
15550	6238
3092	6239
7477	6240
7291	6241
486	6242
11409	6243
7740	6244
16513	6245
5436	6246
9799	6247
10424	6248
13759	6249
14746	6250
1188	6251
19439	6252
12706	6253
6631	6254
8304	6255
9963	6256
19278	6257
17573	6258
5004	6259
13339	6260
16556	6261
6209	6262
6951	6263
1061	6264
849	6265
3930	6266
2012	6267
17305	6268
3052	6269
11790	6270
16247	6271
15437	6272
4205	6273
3821	6274
10746	6275
8061	6276
15607	6277
10083	6278
17615	6279
10024	6280
6346	6281
17831	6282
6916	6283
16419	6284
2929	6285
16842	6286
2910	6287
1731	6288
8303	6289
4142	6290
8062	6291
14073	6292
6962	6293
8901	6294
19332	6295
3899	6296
9497	6297
17614	6298
3131	6299
14711	6300
12264	6301
835	6302
4627	6303
11274	6304
17809	6305
12736	6306
5630	6307
4301	6308
2379	6309
15356	6310
14988	6311
10591	6312
3453	6313
14637	6314
6148	6315
3631	6316
19136	6317
4350	6318
17687	6319
10547	6320
1570	6321
8368	6322
5401	6323
17940	6324
15660	6325
18250	6326
1230	6327
7758	6328
674	6329
19483	6330
16824	6331
3778	6332
864	6333
500	6334
16943	6335
7155	6336
15091	6337
7847	6338
5847	6339
3744	6340
4786	6341
5183	6342
403	6343
4621	6344
6879	6345
2539	6346
3149	6347
13781	6348
6175	6349
1021	6350
2030	6351
19587	6352
11952	6353
1584	6354
13925	6355
2726	6356
7898	6357
11990	6358
9897	6359
7398	6360
1861	6361
8632	6362
4040	6363
1270	6364
17934	6365
8592	6366
12134	6367
14656	6368
3611	6369
10764	6370
18001	6371
11674	6372
8414	6373
6768	6374
5598	6375
14774	6376
15525	6377
9362	6378
12878	6379
10860	6380
6651	6381
3835	6382
12898	6383
11793	6384
861	6385
13837	6386
1070	6387
5252	6388
18251	6389
12992	6390
368	6391
17376	6392
12830	6393
18036	6394
6328	6395
17402	6396
11000	6397
11508	6398
8936	6399
7214	6400
5730	6401
14594	6402
11573	6403
3779	6404
2252	6405
13657	6406
17427	6407
8829	6408
5392	6409
9073	6410
12384	6411
15323	6412
17174	6413
2256	6414
10550	6415
1119	6416
5766	6417
1855	6418
10525	6419
17029	6420
7110	6421
827	6422
11458	6423
16759	6424
4296	6425
11334	6426
14196	6427
2336	6428
11328	6429
1840	6430
5836	6431
11743	6432
1529	6433
932	6434
13081	6435
7638	6436
6871	6437
14535	6438
12046	6439
5758	6440
10900	6441
2625	6442
493	6443
19107	6444
7076	6445
10377	6446
8123	6447
19047	6448
2074	6449
8284	6450
538	6451
18906	6452
11075	6453
11719	6454
17164	6455
13001	6456
9825	6457
15330	6458
14861	6459
13558	6460
9616	6461
18597	6462
12383	6463
10665	6464
5802	6465
12745	6466
8672	6467
4435	6468
3856	6469
3922	6470
6881	6471
18947	6472
18640	6473
16610	6474
3623	6475
6418	6476
5129	6477
15977	6478
5904	6479
17493	6480
15982	6481
325	6482
5387	6483
17535	6484
5390	6485
13018	6486
10318	6487
19599	6488
8433	6489
5706	6490
93	6491
6432	6492
5959	6493
3238	6494
13247	6495
13397	6496
18736	6497
9114	6498
4183	6499
14144	6500
994	6501
1834	6502
284	6503
6565	6504
9105	6505
10165	6506
7312	6507
16696	6508
10520	6509
7524	6510
7324	6511
18730	6512
18225	6513
2954	6514
10459	6515
16126	6516
8512	6517
17497	6518
7616	6519
8558	6520
4093	6521
2231	6522
11658	6523
16563	6524
2071	6525
3470	6526
5978	6527
4428	6528
1860	6529
4305	6530
19143	6531
4051	6532
9839	6533
3349	6534
8343	6535
9125	6536
14356	6537
10858	6538
1545	6539
101	6540
3791	6541
17816	6542
8067	6543
7645	6544
16414	6545
9773	6546
3564	6547
15835	6548
8607	6549
12840	6550
18299	6551
12135	6552
18754	6553
18560	6554
18577	6555
10072	6556
2751	6557
3987	6558
1561	6559
11730	6560
4801	6561
18534	6562
11721	6563
14936	6564
16391	6565
12654	6566
16881	6567
8359	6568
5271	6569
16858	6570
702	6571
2938	6572
9148	6573
18260	6574
14419	6575
12522	6576
6596	6577
10961	6578
5599	6579
16071	6580
7804	6581
148	6582
7878	6583
16379	6584
16464	6585
14376	6586
15088	6587
16630	6588
15135	6589
1947	6590
207	6591
8444	6592
6557	6593
14429	6594
1194	6595
13220	6596
7552	6597
7514	6598
15040	6599
19504	6600
17679	6601
17978	6602
6202	6603
3210	6604
14498	6605
12364	6606
16727	6607
7649	6608
12574	6609
9481	6610
9566	6611
146	6612
7990	6613
471	6614
9385	6615
11236	6616
10013	6617
2424	6618
16270	6619
1169	6620
19560	6621
11082	6622
12981	6623
18894	6624
18362	6625
3972	6626
18554	6627
6671	6628
12632	6629
11912	6630
7895	6631
34	6632
7749	6633
18962	6634
9973	6635
18121	6636
324	6637
18343	6638
4978	6639
13083	6640
5132	6641
3047	6642
10534	6643
4803	6644
14660	6645
2212	6646
8619	6647
18486	6648
14105	6649
3682	6650
10037	6651
7407	6652
3733	6653
7223	6654
2253	6655
3752	6656
18516	6657
1835	6658
5606	6659
4398	6660
10432	6661
7992	6662
15354	6663
1155	6664
12887	6665
802	6666
9117	6667
7725	6668
7815	6669
8927	6670
13164	6671
1031	6672
8424	6673
11142	6674
3450	6675
6087	6676
1234	6677
15813	6678
17793	6679
3041	6680
4624	6681
10119	6682
17276	6683
16579	6684
14868	6685
12052	6686
13423	6687
6848	6688
17321	6689
14679	6690
1479	6691
17163	6692
11250	6693
4726	6694
3531	6695
16033	6696
9449	6697
15061	6698
10862	6699
16635	6700
14188	6701
4384	6702
17951	6703
17099	6704
7802	6705
12612	6706
16729	6707
14644	6708
5818	6709
5922	6710
12527	6711
14743	6712
4884	6713
12009	6714
17656	6715
10321	6716
13253	6717
15156	6718
12312	6719
3666	6720
12813	6721
10711	6722
4247	6723
8615	6724
3399	6725
8699	6726
347	6727
2599	6728
2633	6729
3851	6730
3104	6731
8943	6732
8426	6733
17668	6734
18216	6735
6155	6736
14732	6737
11451	6738
17228	6739
17373	6740
17361	6741
1853	6742
15386	6743
7867	6744
18356	6745
3193	6746
10051	6747
9720	6748
1081	6749
2627	6750
10443	6751
1392	6752
2546	6753
5166	6754
507	6755
13923	6756
16572	6757
19087	6758
7864	6759
17391	6760
8044	6761
14543	6762
5043	6763
1356	6764
10559	6765
13521	6766
6217	6767
18781	6768
6007	6769
18874	6770
5074	6771
11695	6772
18970	6773
3894	6774
5160	6775
16329	6776
9120	6777
19330	6778
4813	6779
11401	6780
16294	6781
3803	6782
19349	6783
11716	6784
5928	6785
9635	6786
4221	6787
15176	6788
4156	6789
14004	6790
10310	6791
13223	6792
9499	6793
3101	6794
5855	6795
3473	6796
6968	6797
14254	6798
16848	6799
3348	6800
4601	6801
5492	6802
15384	6803
10637	6804
15791	6805
13986	6806
9589	6807
5644	6808
15117	6809
14568	6810
16185	6811
15682	6812
18284	6813
6214	6814
1522	6815
3941	6816
2822	6817
5274	6818
3057	6819
2489	6820
10659	6821
5854	6822
14047	6823
15675	6824
18762	6825
11489	6826
10439	6827
6729	6828
948	6829
1776	6830
812	6831
3005	6832
6033	6833
12314	6834
14012	6835
19664	6836
13607	6837
263	6838
3686	6839
11946	6840
12720	6841
5353	6842
11615	6843
13481	6844
16890	6845
2282	6846
2022	6847
3921	6848
14478	6849
1063	6850
16062	6851
9032	6852
11986	6853
17426	6854
4703	6855
17133	6856
193	6857
18775	6858
17461	6859
11858	6860
13934	6861
16688	6862
794	6863
514	6864
7078	6865
15120	6866
15421	6867
9231	6868
10798	6869
15590	6870
15577	6871
412	6872
13381	6873
19529	6874
5244	6875
8311	6876
8257	6877
12588	6878
11385	6879
16585	6880
19620	6881
9885	6882
17923	6883
814	6884
45	6885
18111	6886
13258	6887
1838	6888
15714	6889
11654	6890
3808	6891
10632	6892
12386	6893
12809	6894
11540	6895
17261	6896
12037	6897
18661	6898
16652	6899
8722	6900
15512	6901
17287	6902
16260	6903
17093	6904
14534	6905
16808	6906
11515	6907
2613	6908
8702	6909
1724	6910
307	6911
19525	6912
16158	6913
3999	6914
15698	6915
9230	6916
11677	6917
71	6918
14965	6919
2878	6920
15411	6921
9879	6922
3076	6923
1291	6924
14394	6925
13971	6926
9772	6927
15309	6928
7103	6929
18859	6930
12653	6931
16599	6932
4992	6933
13275	6934
9165	6935
5235	6936
10242	6937
13371	6938
2964	6939
14739	6940
8425	6941
7263	6942
18611	6943
12478	6944
11094	6945
15833	6946
11869	6947
1663	6948
16724	6949
8177	6950
8300	6951
2485	6952
595	6953
570	6954
12469	6955
632	6956
4406	6957
10224	6958
8706	6959
7997	6960
8727	6961
11956	6962
12634	6963
7091	6964
453	6965
4952	6966
6877	6967
12023	6968
9555	6969
4789	6970
4830	6971
4103	6972
19311	6973
9737	6974
3809	6975
8104	6976
8480	6977
18623	6978
8330	6979
5734	6980
7686	6981
17532	6982
18011	6983
10933	6984
10200	6985
11772	6986
8388	6987
855	6988
16412	6989
9705	6990
15438	6991
12153	6992
9838	6993
9891	6994
10244	6995
8105	6996
8150	6997
7466	6998
3346	6999
9567	7000
18594	7001
2250	7002
15305	7003
7991	7004
12303	7005
10913	7006
4735	7007
5347	7008
9727	7009
2928	7010
2898	7011
16365	7012
15045	7013
13996	7014
7799	7015
19462	7016
5263	7017
11808	7018
4390	7019
3909	7020
11128	7021
14687	7022
16402	7023
11362	7024
5572	7025
4261	7026
13272	7027
9227	7028
6259	7029
11248	7030
6489	7031
13236	7032
1469	7033
1005	7034
9202	7035
4844	7036
12171	7037
8423	7038
18603	7039
5567	7040
19205	7041
16735	7042
11774	7043
9856	7044
19637	7045
4572	7046
18881	7047
10517	7048
10529	7049
8787	7050
13337	7051
17948	7052
16774	7053
2863	7054
4105	7055
4819	7056
5000	7057
13307	7058
17434	7059
1231	7060
14441	7061
14768	7062
351	7063
16534	7064
17592	7065
11646	7066
18656	7067
12319	7068
8605	7069
2837	7070
15286	7071
12594	7072
6893	7073
12101	7074
7678	7075
11360	7076
149	7077
8784	7078
6016	7079
11506	7080
18622	7081
11575	7082
6399	7083
16288	7084
10278	7085
2495	7086
3479	7087
1538	7088
1164	7089
10248	7090
4311	7091
17030	7092
15941	7093
1548	7094
1928	7095
12757	7096
10039	7097
479	7098
10842	7099
15633	7100
16825	7101
18830	7102
8874	7103
4850	7104
7771	7105
4402	7106
4115	7107
16330	7108
18695	7109
9395	7110
6231	7111
3579	7112
8875	7113
15540	7114
8712	7115
17023	7116
9077	7117
7352	7118
18689	7119
6473	7120
17215	7121
10019	7122
1170	7123
16892	7124
18312	7125
18831	7126
9071	7127
18715	7128
8882	7129
7816	7130
5046	7131
116	7132
12641	7133
13803	7134
19499	7135
4900	7136
531	7137
15220	7138
19004	7139
11797	7140
8680	7141
11791	7142
1378	7143
8701	7144
10572	7145
3385	7146
18262	7147
9501	7148
11551	7149
8971	7150
17737	7151
2345	7152
12256	7153
14738	7154
6550	7155
14957	7156
6124	7157
13433	7158
9911	7159
2135	7160
12549	7161
6845	7162
1312	7163
11432	7164
5826	7165
13292	7166
8251	7167
17072	7168
5927	7169
913	7170
14763	7171
15957	7172
1956	7173
6899	7174
5315	7175
9372	7176
1638	7177
19056	7178
12621	7179
246	7180
5907	7181
3109	7182
13869	7183
5404	7184
6704	7185
10168	7186
12577	7187
3665	7188
2630	7189
11832	7190
929	7191
7996	7192
8397	7193
3068	7194
17254	7195
10508	7196
2106	7197
8041	7198
16273	7199
1109	7200
12538	7201
14927	7202
14456	7203
4652	7204
10971	7205
15873	7206
6020	7207
17311	7208
17124	7209
16003	7210
8668	7211
9491	7212
14449	7213
17523	7214
15794	7215
14520	7216
19271	7217
10806	7218
12592	7219
16622	7220
1144	7221
19259	7222
361	7223
